VendorNumber,VendorName,Brand,Description,Volume,ActualPrice,PurchasePrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
2000,SOUTHERN WINE & SPIRITS NE,23324,Ch Angelus 11 Brdx,750.0,279.99,756.72,10,1891.8,10.0,2799.9,1119.96,1.1300000000000001,207.76,908.1000000000001,32.4333011893282,1.0,1.4800190294957185,189.18,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,23324,Ch Angelus 11 Brdx,750.0,279.99,756.72,10,1891.8,10.0,2799.9,1119.96,1.1300000000000001,18808.83,908.1000000000001,32.4333011893282,1.0,1.4800190294957185,189.18,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,23325,Ch Bellevue-Mondotte 11 Emil,750.0,209.99,409.08000000000004,9,1227.24,9.0,1889.91,629.97,1.02,207.76,662.6700000000001,35.06357445592648,1.0,1.539967732472866,136.36,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,23325,Ch Bellevue-Mondotte 11 Emil,750.0,209.99,409.08000000000004,9,1227.24,9.0,1889.91,629.97,1.02,18808.83,662.6700000000001,35.06357445592648,1.0,1.539967732472866,136.36,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,23326,Ch Bernadotte Haut-Medoc 11,750.0,24.99,32.24,15,241.8,43.0,1074.5700000000002,899.6400000000002,4.75,207.76,832.7700000000002,77.49797593455988,2.8666666666666667,4.444044665012408,16.12,Small,-699.7199999999999
2000,SOUTHERN WINE & SPIRITS NE,23326,Ch Bernadotte Haut-Medoc 11,750.0,24.99,32.24,15,241.8,43.0,1074.5700000000002,899.6400000000002,4.75,18808.83,832.7700000000002,77.49797593455988,2.8666666666666667,4.444044665012408,16.12,Small,-699.7199999999999
2000,SOUTHERN WINE & SPIRITS NE,23327,Ch Cheval Blanc St Emil 11,750.0,899.99,1849.29,9,5547.87,9.0,8099.91,2699.9700000000003,1.02,207.76,2552.04,31.507016744630494,1.0,1.460003568937268,616.43,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,23327,Ch Cheval Blanc St Emil 11,750.0,899.99,1849.29,9,5547.87,9.0,8099.91,2699.9700000000003,1.02,18808.83,2552.04,31.507016744630494,1.0,1.460003568937268,616.43,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,23328,Ch Clerc Milon Pauillac 11,750.0,75.99,52.41,1,52.41,23.0,1747.77,1367.82,2.54,207.76,1695.36,97.00132168420329,23.0,33.348025186033205,52.41,Small,-1671.78
2000,SOUTHERN WINE & SPIRITS NE,23328,Ch Clerc Milon Pauillac 11,750.0,75.99,52.41,1,52.41,23.0,1747.77,1367.82,2.54,18808.83,1695.36,97.00132168420329,23.0,33.348025186033205,52.41,Small,-1671.78
2000,SOUTHERN WINE & SPIRITS NE,23329,Ch Clos d'Estournel 11 Est,750.0,224.99,447.0,7,1043.0,8.0,1799.92,899.96,0.9000000000000001,207.76,756.9200000000001,42.05298013245034,1.1428571428571428,1.7257142857142858,149.0,Small,-224.99
2000,SOUTHERN WINE & SPIRITS NE,23329,Ch Clos d'Estournel 11 Est,750.0,224.99,447.0,7,1043.0,8.0,1799.92,899.96,0.9000000000000001,18808.83,756.9200000000001,42.05298013245034,1.1428571428571428,1.7257142857142858,149.0,Small,-224.99
2000,SOUTHERN WINE & SPIRITS NE,23331,Ch Ducru Beaucaillou 11 Jul,750.0,149.99,98.68,3,296.04,10.0,1499.9,449.97,1.1300000000000001,207.76,1203.8600000000001,80.26268417894526,3.3333333333333335,5.066545061478179,98.68,Small,-1049.93
2000,SOUTHERN WINE & SPIRITS NE,23331,Ch Ducru Beaucaillou 11 Jul,750.0,149.99,98.68,3,296.04,10.0,1499.9,449.97,1.1300000000000001,18808.83,1203.8600000000001,80.26268417894526,3.3333333333333335,5.066545061478179,98.68,Small,-1049.93
2000,SOUTHERN WINE & SPIRITS NE,23332,Ch Haut Beausejour 11 Esteph,750.0,26.99,17.99,3,53.97,30.0,809.7000000000002,485.8200000000001,3.3299999999999996,207.76,755.7300000000001,93.33456835865135,10.0,15.002779321845473,17.99,Small,-728.7299999999999
2000,SOUTHERN WINE & SPIRITS NE,23332,Ch Haut Beausejour 11 Esteph,750.0,26.99,17.99,3,53.97,30.0,809.7000000000002,485.8200000000001,3.3299999999999996,18808.83,755.7300000000001,93.33456835865135,10.0,15.002779321845473,17.99,Small,-728.7299999999999
2000,SOUTHERN WINE & SPIRITS NE,23334,Ch Lalande Borie 11 Julien,750.0,31.99,41.28,13,268.32,46.0,1471.5400000000002,767.7600000000001,5.1000000000000005,207.76,1203.2200000000003,81.76604101825299,3.5384615384615383,5.484272510435302,20.64,Small,-1055.6699999999998
2000,SOUTHERN WINE & SPIRITS NE,23334,Ch Lalande Borie 11 Julien,750.0,31.99,41.28,13,268.32,46.0,1471.5400000000002,767.7600000000001,5.1000000000000005,18808.83,1203.2200000000003,81.76604101825299,3.5384615384615383,5.484272510435302,20.64,Small,-1055.6699999999998
2000,SOUTHERN WINE & SPIRITS NE,23335,Ch Leoville Las Cases 11 Jul,750.0,199.99,133.33,3,399.99,10.0,1999.9,799.96,1.12,207.76,1599.91,79.99949997499876,3.3333333333333335,4.999874996874922,133.33,Small,-1399.93
2000,SOUTHERN WINE & SPIRITS NE,23335,Ch Leoville Las Cases 11 Jul,750.0,199.99,133.33,3,399.99,10.0,1999.9,799.96,1.12,18808.83,1599.91,79.99949997499876,3.3333333333333335,4.999874996874922,133.33,Small,-1399.93
2000,SOUTHERN WINE & SPIRITS NE,23336,Ch Pavie St Emilion 11 Gr Cr,750.0,229.99,466.20000000000005,9,1398.6,12.0,2759.88,1149.95,1.3500000000000003,207.76,1361.2800000000002,49.323883647115096,1.3333333333333333,1.9733161733161735,155.39999999999998,Small,-689.97
2000,SOUTHERN WINE & SPIRITS NE,23336,Ch Pavie St Emilion 11 Gr Cr,750.0,229.99,466.20000000000005,9,1398.6,12.0,2759.88,1149.95,1.3500000000000003,18808.83,1361.2800000000002,49.323883647115096,1.3333333333333333,1.9733161733161735,155.39999999999998,Small,-689.97
2000,SOUTHERN WINE & SPIRITS NE,23337,Ch Pichon Longevile 11 Comts,750.0,139.99,189.18,6,567.54,30.0,4199.7,1819.8700000000001,3.3400000000000007,207.76,3632.16,86.48617758411315,5.0,7.399830848926948,94.58999999999999,Small,-3359.76
2000,SOUTHERN WINE & SPIRITS NE,23337,Ch Pichon Longevile 11 Comts,750.0,139.99,189.18,6,567.54,30.0,4199.7,1819.8700000000001,3.3400000000000007,18808.83,3632.16,86.48617758411315,5.0,7.399830848926948,94.58999999999999,Small,-3359.76
2000,SOUTHERN WINE & SPIRITS NE,23338,Ch Talbot St Julien 11 GC,750.0,54.99,70.96,4,141.92,8.0,439.92,329.94,0.89,207.76,298.0,67.73958901618475,2.0,3.0997745208568213,35.48,Small,-219.96
2000,SOUTHERN WINE & SPIRITS NE,23338,Ch Talbot St Julien 11 GC,750.0,54.99,70.96,4,141.92,8.0,439.92,329.94,0.89,18808.83,298.0,67.73958901618475,2.0,3.0997745208568213,35.48,Small,-219.96
2000,SOUTHERN WINE & SPIRITS NE,23340,Le Petit Mout Roths 11 Pauil,750.0,149.99,100.66,1,100.66,14.0,2099.86,449.97,1.5700000000000003,207.76,1999.2,95.20634708980599,14.0,20.860917941585537,100.66,Small,-1949.8700000000001
2000,SOUTHERN WINE & SPIRITS NE,23340,Le Petit Mout Roths 11 Pauil,750.0,149.99,100.66,1,100.66,14.0,2099.86,449.97,1.5700000000000003,18808.83,1999.2,95.20634708980599,14.0,20.860917941585537,100.66,Small,-1949.8700000000001
2000,SOUTHERN WINE & SPIRITS NE,23341,Les Fiefs de Lagrange 11 Jul,750.0,32.99,22.75,10,227.5,15.0,494.85,131.96,1.6700000000000002,207.76,267.35,54.026472668485404,1.5,2.175164835164835,22.75,Small,-164.95000000000002
2000,SOUTHERN WINE & SPIRITS NE,23341,Les Fiefs de Lagrange 11 Jul,750.0,32.99,22.75,10,227.5,15.0,494.85,131.96,1.6700000000000002,18808.83,267.35,54.026472668485404,1.5,2.175164835164835,22.75,Small,-164.95000000000002
2000,SOUTHERN WINE & SPIRITS NE,23359,Ferrari Carano Cab Svgn Rsv,750.0,49.99,101.34,16,540.48,14.0,695.86,345.93,1.5600000000000003,207.76,155.38,22.32920415026011,0.875,1.2874851983422144,33.78,Small,99.98
2000,SOUTHERN WINE & SPIRITS NE,23359,Ferrari Carano Cab Svgn Rsv,750.0,49.99,101.34,16,540.48,14.0,695.86,345.93,1.5600000000000003,18808.83,155.38,22.32920415026011,0.875,1.2874851983422144,33.78,Small,99.98
2000,SOUTHERN WINE & SPIRITS NE,23493,Ch Bouscaut Rouge 11 GCG,750.0,34.99,48.26,24,579.12,46.0,1609.5400000000002,734.7900000000001,5.12,207.76,1030.42,64.01953353131951,1.9166666666666667,2.7792858129575913,24.13,Small,-769.7800000000001
2000,SOUTHERN WINE & SPIRITS NE,23493,Ch Bouscaut Rouge 11 GCG,750.0,34.99,48.26,24,579.12,46.0,1609.5400000000002,734.7900000000001,5.12,18808.83,1030.42,64.01953353131951,1.9166666666666667,2.7792858129575913,24.13,Small,-769.7800000000001
2000,SOUTHERN WINE & SPIRITS NE,23494,Ch Doisy-Daene Sauternes 11,375.0,29.99,20.13,3,60.39,14.0,419.86,149.95,0.79,207.76,359.47,85.61663411613395,4.666666666666667,6.952475575426395,20.13,Small,-329.89
2000,SOUTHERN WINE & SPIRITS NE,23494,Ch Doisy-Daene Sauternes 11,375.0,29.99,20.13,3,60.39,14.0,419.86,149.95,0.79,18808.83,359.47,85.61663411613395,4.666666666666667,6.952475575426395,20.13,Small,-329.89
2000,SOUTHERN WINE & SPIRITS NE,23495,Ch Cantegril Sauternes 11,375.0,17.99,12.24,11,134.64,25.0,449.75000000000006,341.81000000000006,1.4600000000000004,207.76,315.11000000000007,70.06336853807672,2.272727272727273,3.340389185977422,12.239999999999998,Small,-251.85999999999999
2000,SOUTHERN WINE & SPIRITS NE,23495,Ch Cantegril Sauternes 11,375.0,17.99,12.24,11,134.64,25.0,449.75000000000006,341.81000000000006,1.4600000000000004,18808.83,315.11000000000007,70.06336853807672,2.272727272727273,3.340389185977422,12.239999999999998,Small,-251.85999999999999
2000,SOUTHERN WINE & SPIRITS NE,23496,Ch Reserve d La Cometesse 11,750.0,45.99,31.5,1,31.5,15.0,689.85,551.88,1.6500000000000001,207.76,658.35,95.4337899543379,15.0,21.900000000000002,31.5,Small,-643.86
2000,SOUTHERN WINE & SPIRITS NE,23496,Ch Reserve d La Cometesse 11,750.0,45.99,31.5,1,31.5,15.0,689.85,551.88,1.6500000000000001,18808.83,658.35,95.4337899543379,15.0,21.900000000000002,31.5,Small,-643.86
2000,SOUTHERN WINE & SPIRITS NE,23497,Ch Gruaud Larose 11 St Julin,750.0,79.99,109.58,11,602.69,34.0,2719.6599999999985,1439.82,3.789999999999999,207.76,2116.9699999999984,77.8395093504335,3.090909090909091,4.512535465994123,54.790000000000006,Small,-1839.77
2000,SOUTHERN WINE & SPIRITS NE,23497,Ch Gruaud Larose 11 St Julin,750.0,79.99,109.58,11,602.69,34.0,2719.6599999999985,1439.82,3.789999999999999,18808.83,2116.9699999999984,77.8395093504335,3.090909090909091,4.512535465994123,54.790000000000006,Small,-1839.77
2000,SOUTHERN WINE & SPIRITS NE,23534,Zenato Alanera Rosso Verones,750.0,19.99,301.0199999999999,360,3736.799999999999,226.0,3968.7399999999907,2265.699999999998,25.149999999999956,207.76,231.93999999999187,5.844172205788044,0.6277777777777778,1.0620691500749282,10.379999999999997,Medium,2678.66
2000,SOUTHERN WINE & SPIRITS NE,23534,Zenato Alanera Rosso Verones,750.0,19.99,301.0199999999999,360,3736.799999999999,226.0,3968.7399999999907,2265.699999999998,25.149999999999956,18808.83,231.93999999999187,5.844172205788044,0.6277777777777778,1.0620691500749282,10.379999999999997,Medium,2678.66
2000,SOUTHERN WINE & SPIRITS NE,23535,Wente Pnt Nr Riva Ranch,750.0,24.99,709.3799999999995,706,11924.340000000004,1380.0,23867.700000000063,9878.909999999907,154.13000000000062,207.76,11943.360000000059,50.03984464359795,1.954674220963173,2.001595056833339,16.890000000000004,Medium,-16843.26
2000,SOUTHERN WINE & SPIRITS NE,23535,Wente Pnt Nr Riva Ranch,750.0,24.99,709.3799999999995,706,11924.340000000004,1380.0,23867.700000000063,9878.909999999907,154.13000000000062,18808.83,11943.360000000059,50.03984464359795,1.954674220963173,2.001595056833339,16.890000000000004,Medium,-16843.26
2000,SOUTHERN WINE & SPIRITS NE,23904,C Krug Chard,750.0,19.99,49.96,60,749.4,46.0,902.5400000000003,647.6700000000002,5.079999999999999,207.76,153.14000000000033,16.96766902297962,0.7666666666666667,1.2043501467840945,12.49,Small,279.85999999999996
2000,SOUTHERN WINE & SPIRITS NE,23904,C Krug Chard,750.0,19.99,49.96,60,749.4,46.0,902.5400000000003,647.6700000000002,5.079999999999999,18808.83,153.14000000000033,16.96766902297962,0.7666666666666667,1.2043501467840945,12.49,Small,279.85999999999996
2000,SOUTHERN WINE & SPIRITS NE,24175,Stella Moscato,750.0,13.99,9.08,10,90.8,10.0,139.9,13.99,1.12,207.76,49.10000000000001,35.09649749821301,1.0,1.5407488986784141,9.08,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24175,Stella Moscato,750.0,13.99,9.08,10,90.8,10.0,139.9,13.99,1.12,18808.83,49.10000000000001,35.09649749821301,1.0,1.5407488986784141,9.08,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24178,Ch Alie d'Argent Mout-Rth 12,750.0,109.99,299.28,15,1122.3,27.0,2969.729999999999,1319.8799999999999,3.02,207.76,1847.4299999999992,62.2086856380883,1.8,2.6461106655974334,74.82,Small,-1319.8799999999999
2000,SOUTHERN WINE & SPIRITS NE,24178,Ch Alie d'Argent Mout-Rth 12,750.0,109.99,299.28,15,1122.3,27.0,2969.729999999999,1319.8799999999999,3.02,18808.83,1847.4299999999992,62.2086856380883,1.8,2.6461106655974334,74.82,Small,-1319.8799999999999
2000,SOUTHERN WINE & SPIRITS NE,24311,Ch Calon 12 Segur St-Estphe,750.0,87.99,121.36,34,2063.12,57.0,5015.429999999996,3343.6199999999967,6.310000000000003,207.76,2952.309999999996,58.864544017163,1.6764705882352942,2.4309928651750727,60.68,Small,-2023.77
2000,SOUTHERN WINE & SPIRITS NE,24311,Ch Calon 12 Segur St-Estphe,750.0,87.99,121.36,34,2063.12,57.0,5015.429999999996,3343.6199999999967,6.310000000000003,18808.83,2952.309999999996,58.864544017163,1.6764705882352942,2.4309928651750727,60.68,Small,-2023.77
2000,SOUTHERN WINE & SPIRITS NE,24312,Ch Clos Fourtet 12 St-Emilin,750.0,99.99,67.11,11,738.21,55.0,5499.449999999995,3599.6399999999967,6.090000000000003,207.76,4761.239999999995,86.57665766576656,5.0,7.449709432275362,67.11,Small,-4399.5599999999995
2000,SOUTHERN WINE & SPIRITS NE,24312,Ch Clos Fourtet 12 St-Emilin,750.0,99.99,67.11,11,738.21,55.0,5499.449999999995,3599.6399999999967,6.090000000000003,18808.83,4761.239999999995,86.57665766576656,5.0,7.449709432275362,67.11,Small,-4399.5599999999995
2000,SOUTHERN WINE & SPIRITS NE,24313,Ch Cheval Bl 12 St-Emilion,750.0,739.99,961.02,6,2883.06,6.0,4439.94,1479.98,0.68,207.76,1556.8799999999997,35.06533872079352,1.0,1.5400095731618488,480.51,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24313,Ch Cheval Bl 12 St-Emilion,750.0,739.99,961.02,6,2883.06,6.0,4439.94,1479.98,0.68,18808.83,1556.8799999999997,35.06533872079352,1.0,1.5400095731618488,480.51,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24314,Ch Pez 12 St-Estephe,750.0,43.99,28.38,1,28.38,73.0,3211.2699999999973,2463.4399999999982,8.050000000000004,207.76,3182.889999999997,99.11623750105099,73.0,113.15257223396749,28.38,Small,-3167.28
2000,SOUTHERN WINE & SPIRITS NE,24314,Ch Pez 12 St-Estephe,750.0,43.99,28.38,1,28.38,73.0,3211.2699999999973,2463.4399999999982,8.050000000000004,18808.83,3182.889999999997,99.11623750105099,73.0,113.15257223396749,28.38,Small,-3167.28
2000,SOUTHERN WINE & SPIRITS NE,24322,Ch Phelan Segur St-Estphe 12,750.0,49.99,98.67,14,460.46000000000004,113.0,5648.869999999994,2999.399999999996,12.59,207.76,5188.409999999994,91.8486352137684,8.071428571428571,12.267884289623407,32.89,Small,-4949.01
2000,SOUTHERN WINE & SPIRITS NE,24322,Ch Phelan Segur St-Estphe 12,750.0,49.99,98.67,14,460.46000000000004,113.0,5648.869999999994,2999.399999999996,12.59,18808.83,5188.409999999994,91.8486352137684,8.071428571428571,12.267884289623407,32.89,Small,-4949.01
2000,SOUTHERN WINE & SPIRITS NE,24323,Ch Pichon Long Comtesse L 12,750.0,129.99,530.58,39,3448.77,97.0,12609.029999999993,3639.7199999999975,10.859999999999998,207.76,9160.259999999993,72.64841149557101,2.4871794871794872,3.6560947816177922,88.42999999999999,Small,-7539.42
2000,SOUTHERN WINE & SPIRITS NE,24323,Ch Pichon Long Comtesse L 12,750.0,129.99,530.58,39,3448.77,97.0,12609.029999999993,3639.7199999999975,10.859999999999998,18808.83,9160.259999999993,72.64841149557101,2.4871794871794872,3.6560947816177922,88.42999999999999,Small,-7539.42
2000,SOUTHERN WINE & SPIRITS NE,24328,Ch Ducru Beaucaillou 12 St J,750.0,154.99,405.2,12,1215.6,23.0,3564.7700000000004,2014.8700000000001,2.5700000000000003,207.76,2349.1700000000005,65.89962325760148,1.9166666666666667,2.9325189206975986,101.3,Small,-1704.89
2000,SOUTHERN WINE & SPIRITS NE,24328,Ch Ducru Beaucaillou 12 St J,750.0,154.99,405.2,12,1215.6,23.0,3564.7700000000004,2014.8700000000001,2.5700000000000003,18808.83,2349.1700000000005,65.89962325760148,1.9166666666666667,2.9325189206975986,101.3,Small,-1704.89
2000,SOUTHERN WINE & SPIRITS NE,24329,Ch Cos d'Estournel St-Est 12,750.0,197.99,678.0500000000001,14,1898.5399999999997,15.0,2969.8500000000004,1187.94,1.6900000000000004,207.76,1071.3100000000006,36.07286563294444,1.0714285714285714,1.5642809738009211,135.60999999999999,Small,-197.99
2000,SOUTHERN WINE & SPIRITS NE,24329,Ch Cos d'Estournel St-Est 12,750.0,197.99,678.0500000000001,14,1898.5399999999997,15.0,2969.8500000000004,1187.94,1.6900000000000004,18808.83,1071.3100000000006,36.07286563294444,1.0714285714285714,1.5642809738009211,135.60999999999999,Small,-197.99
2000,SOUTHERN WINE & SPIRITS NE,24330,Ch Reserve de la Comtesse 12,750.0,46.99,32.41,7,226.87,123.0,5779.76999999999,3900.1699999999914,13.629999999999988,207.76,5552.8999999999905,96.07475730003097,17.571428571428573,25.476131705381896,32.410000000000004,Small,-5450.84
2000,SOUTHERN WINE & SPIRITS NE,24330,Ch Reserve de la Comtesse 12,750.0,46.99,32.41,7,226.87,123.0,5779.76999999999,3900.1699999999914,13.629999999999988,18808.83,5552.8999999999905,96.07475730003097,17.571428571428573,25.476131705381896,32.410000000000004,Small,-5450.84
2000,SOUTHERN WINE & SPIRITS NE,24331,Ch Talbot St-Julien 12 GCC,750.0,60.99,158.4,20,792.0000000000001,96.0,5855.039999999992,3354.4499999999953,10.649999999999997,207.76,5063.039999999992,86.4731923266109,4.8,7.392727272727261,39.60000000000001,Small,-4635.24
2000,SOUTHERN WINE & SPIRITS NE,24331,Ch Talbot St-Julien 12 GCC,750.0,60.99,158.4,20,792.0000000000001,96.0,5855.039999999992,3354.4499999999953,10.649999999999997,18808.83,5063.039999999992,86.4731923266109,4.8,7.392727272727261,39.60000000000001,Small,-4635.24
2000,SOUTHERN WINE & SPIRITS NE,24479,ZIPZ Pnt Grigio,187.0,1.79,1.15,6,6.9,6.0,10.74,1.79,0.17,207.76,3.84,35.754189944134076,1.0,1.5565217391304347,1.1500000000000001,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24479,ZIPZ Pnt Grigio,187.0,1.79,1.15,6,6.9,6.0,10.74,1.79,0.17,18808.83,3.84,35.754189944134076,1.0,1.5565217391304347,1.1500000000000001,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24600,Manteo Red Blend Sonoma Cnty,750.0,16.99,11.18,24,268.32,24.0,407.76,16.99,2.7,207.76,139.44,34.19658622719247,1.0,1.5196779964221825,11.18,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24600,Manteo Red Blend Sonoma Cnty,750.0,16.99,11.18,24,268.32,24.0,407.76,16.99,2.7,18808.83,139.44,34.19658622719247,1.0,1.5196779964221825,11.18,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24684,F Coppola Vendetta Cab/Malbc,750.0,22.99,326.1299999999999,294,4565.82,196.0,4593.0399999999845,3166.64999999999,21.729999999999954,207.76,27.219999999984793,0.5926358141880951,0.6666666666666666,1.0059616892474923,15.53,Medium,2253.02
2000,SOUTHERN WINE & SPIRITS NE,24684,F Coppola Vendetta Cab/Malbc,750.0,22.99,326.1299999999999,294,4565.82,196.0,4593.0399999999845,3166.64999999999,21.729999999999954,18808.83,27.219999999984793,0.5926358141880951,0.6666666666666666,1.0059616892474923,15.53,Medium,2253.02
2000,SOUTHERN WINE & SPIRITS NE,24751,Lugny Macon Vllgs Vielle Rsv,750.0,15.99,10.73,12,128.76,12.0,191.88,15.99,1.35,207.76,63.120000000000005,32.89555972482802,1.0,1.4902143522833178,10.729999999999999,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24751,Lugny Macon Vllgs Vielle Rsv,750.0,15.99,10.73,12,128.76,12.0,191.88,15.99,1.35,18808.83,63.120000000000005,32.89555972482802,1.0,1.4902143522833178,10.729999999999999,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24808,Buenas Tempranillo,750.0,10.99,14.56,23,167.44,23.0,252.7700000000001,131.87999999999997,2.56,207.76,85.3300000000001,33.75796178343952,1.0,1.5096153846153852,7.28,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24808,Buenas Tempranillo,750.0,10.99,14.56,23,167.44,23.0,252.7700000000001,131.87999999999997,2.56,18808.83,85.3300000000001,33.75796178343952,1.0,1.5096153846153852,7.28,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24970,Hayes Ranch Red Blend,750.0,8.99,12.32,36,221.76,30.0,269.70000000000005,107.87999999999998,3.36,207.76,47.940000000000055,17.775305895439395,0.8333333333333334,1.2161796536796539,6.16,Small,53.94
2000,SOUTHERN WINE & SPIRITS NE,24970,Hayes Ranch Red Blend,750.0,8.99,12.32,36,221.76,30.0,269.70000000000005,107.87999999999998,3.36,18808.83,47.940000000000055,17.775305895439395,0.8333333333333334,1.2161796536796539,6.16,Small,53.94
2000,SOUTHERN WINE & SPIRITS NE,24990,Turnbull Cab Svgn Oakvile 12,750.0,69.99,278.1,36,1668.6,33.0,2309.6699999999996,979.86,3.7,207.76,641.0699999999997,27.755913182402676,0.9166666666666666,1.3841963322545845,46.349999999999994,Small,209.96999999999997
2000,SOUTHERN WINE & SPIRITS NE,24990,Turnbull Cab Svgn Oakvile 12,750.0,69.99,278.1,36,1668.6,33.0,2309.6699999999996,979.86,3.7,18808.83,641.0699999999997,27.755913182402676,0.9166666666666666,1.3841963322545845,46.349999999999994,Small,209.96999999999997
2000,SOUTHERN WINE & SPIRITS NE,25043,Bully Hill Goat Wh Semi-Dry,750.0,8.99,493.6400000000005,1067,6124.580000000007,1020.0,9643.799999999941,3307.489999999972,113.96999999999986,207.76,3519.219999999934,36.49204670358111,0.9559512652296157,1.5746059321618673,5.740000000000006,Medium,422.53000000000003
2000,SOUTHERN WINE & SPIRITS NE,25043,Bully Hill Goat Wh Semi-Dry,750.0,8.99,493.6400000000005,1067,6124.580000000007,1020.0,9643.799999999941,3307.489999999972,113.96999999999986,18808.83,3519.219999999934,36.49204670358111,0.9559512652296157,1.5746059321618673,5.740000000000006,Medium,422.53000000000003
